"Day","Hour","Temp","kwh"
"06/22/2016",9,74,141.672888514712
"06/22/2016",10,76,143.563414827516
"06/22/2016",11,78,145.45394114032
"06/22/2016",12,79,146.399204296722
"06/22/2016",13,80,147.344467453124
"06/22/2016",14,81,148.289730609526
"06/22/2016",15,80,147.344467453124
"06/22/2016",16,79,146.399204296722
"06/22/2016",17,78,145.45394114032
"06/22/2016",18,76,143.563414827516
"06/22/2016",19,75,102.891138859218
"06/22/2016",20,74,101.945875702815
"06/22/2016",21,72,100.055349390011
"06/22/2016",22,70,98.1648230772071
"06/22/2016",23,69,97.219559920805
